"Gebied","Code_Plot","Code_Subplot","Plot_Nr","Positie","X_Lamb","Y_Lamb","datum","substaalcode","type"
"Zwin","szwp_03","szwp_03w","3","w","79867.6","228846.1",2022-06-07,"szwp_03w_20220607","VJ"
"Zwin","szwp_03","szwp_03w","3","w","79867.6","228846.1",2022-08-23,"szwp_03w_20220823","NJ"
"Zwin","szwp_03","szwp_03z","3","z","79869.6","228844.1",2022-06-07,"szwp_03z_20220607","VJ"
"Zwin","szwp_03","szwp_03z","3","z","79869.6","228844.1",2022-08-23,"szwp_03z_20220823","NJ"
"Zwin","szwp_04","szwp_04c","4","c","78717.6","228686.1",2023-06-22,"szwp_04c_20230622","VJ"
"Zwin","szwp_04","szwp_04c","4","c","78717.6","228686.1",2023-09-07,"szwp_04c_20230907","NJ"
"Zwin","szwp_04","szwp_04n","4","n","78717.6","228688.1",2023-06-22,"szwp_04n_20230622","VJ"
"Zwin","szwp_04","szwp_04n","4","n","78717.6","228688.1",2023-09-07,"szwp_04n_20230907","NJ"
"Zwin","szwp_04","szwp_04o","4","o","78719.6","228686.1",2023-06-22,"szwp_04o_20230622","VJ"
"Zwin","szwp_04","szwp_04o","4","o","78719.6","228686.1",2023-09-07,"szwp_04o_20230907","NJ"
"Zwin","szwp_04","szwp_04w","4","w","78715.6","228686.1",2023-06-22,"szwp_04w_20230622","VJ"
"Zwin","szwp_04","szwp_04w","4","w","78715.6","228686.1",2023-09-07,"szwp_04w_20230907","NJ"
"Zwin","szwp_04","szwp_04z","4","z","78717.6","228684.1",2023-06-22,"szwp_04z_20230622","VJ"
"Zwin","szwp_04","szwp_04z","4","z","78717.6","228684.1",2023-09-07,"szwp_04z_20230907","NJ"
"Zwin","szwp_05","szwp_05c","5","c","79549.6","228462.1",2023-06-22,"szwp_05c_20230622","VJ"
"Zwin","szwp_05","szwp_05c","5","c","79549.6","228462.1",2023-09-07,"szwp_05c_20230907","NJ"
"Zwin","szwp_05","szwp_05n","5","n","79549.6","228464.1",2023-06-22,"szwp_05n_20230622","VJ"
"Zwin","szwp_05","szwp_05n","5","n","79549.6","228464.1",2023-09-07,"szwp_05n_20230907","NJ"
"Zwin","szwp_05","szwp_05o","5","o","79551.6","228462.1",2023-06-22,"szwp_05o_20230622","VJ"
"Zwin","szwp_05","szwp_05o","5","o","79551.6","228462.1",2023-09-07,"szwp_05o_20230907","NJ"
"Zwin","szwp_05","szwp_05w","5","w","79547.6","228462.1",2023-06-22,"szwp_05w_20230622","VJ"
"Zwin","szwp_05","szwp_05w","5","w","79547.6","228462.1",2023-09-07,"szwp_05w_20230907","NJ"
"Zwin","szwp_05","szwp_05z","5","z","79549.6","228460.1",2023-06-22,"szwp_05z_20230622","VJ"
"Zwin","szwp_05","szwp_05z","5","z","79549.6","228460.1",2023-09-07,"szwp_05z_20230907","NJ"
"Zwin","szwp_06","szwp_06c","6","c","80093.6","228814.1",2023-06-22,"szwp_06c_20230622","VJ"
"Zwin","szwp_06","szwp_06c","6","c","80093.6","228814.1",2023-09-07,"szwp_06c_20230907","NJ"
"Zwin","szwp_06","szwp_06n","6","n","80093.6","228816.1",2023-06-22,"szwp_06n_20230622","VJ"
"Zwin","szwp_06","szwp_06n","6","n","80093.6","228816.1",2023-09-07,"szwp_06n_20230907","NJ"
"Zwin","szwp_06","szwp_06o","6","o","80095.6","228814.1",2023-06-22,"szwp_06o_20230622","VJ"
"Zwin","szwp_06","szwp_06o","6","o","80095.6","228814.1",2023-09-07,"szwp_06o_20230907","NJ"
"Zwin","szwp_06","szwp_06w","6","w","80091.6","228814.1",2023-06-22,"szwp_06w_20230622","VJ"
"Zwin","szwp_06","szwp_06w","6","w","80091.6","228814.1",2023-09-07,"szwp_06w_20230907","NJ"
"Zwin","szwp_06","szwp_06z","6","z","80093.6","228812.1",2023-06-22,"szwp_06z_20230622","VJ"
"Zwin","szwp_06","szwp_06z","6","z","80093.6","228812.1",2023-09-07,"szwp_06z_20230907","NJ"
"Zwin","szwp_07","szwp_07c","7","c","80285.6","228270.1",2024-06-03,"szwp_07c_20240603","VJ"
"Zwin","szwp_07","szwp_07c","7","c","80285.6","228270.1",2024-08-21,"szwp_07c_20240821","NJ"
"Zwin","szwp_07","szwp_07n","7","n","80285.6","228272.1",2024-06-03,"szwp_07n_20240603","VJ"
"Zwin","szwp_07","szwp_07n","7","n","80285.6","228272.1",2024-08-21,"szwp_07n_20240821","NJ"
"Zwin","szwp_07","szwp_07o","7","o","80287.6","228270.1",2024-06-03,"szwp_07o_20240603","VJ"
"Zwin","szwp_07","szwp_07o","7","o","80287.6","228270.1",2024-08-21,"szwp_07o_20240821","NJ"
"Zwin","szwp_07","szwp_07w","7","w","80283.6","228270.1",2024-06-03,"szwp_07w_20240603","VJ"
"Zwin","szwp_07","szwp_07w","7","w","80283.6","228270.1",2024-08-21,"szwp_07w_20240821","NJ"
"Zwin","szwp_07","szwp_07z","7","z","80285.6","228268.1",2024-06-03,"szwp_07z_20240603","VJ"
"Zwin","szwp_07","szwp_07z","7","z","80285.6","228268.1",2024-08-21,"szwp_07z_20240821","NJ"
"Zwin","szwp_08","szwp_08c","8","c","79645.6","228846.1",2024-06-03,"szwp_08c_20240603","VJ"
"Zwin","szwp_08","szwp_08c","8","c","79645.6","228846.1",2024-08-21,"szwp_08c_20240821","NJ"
"Zwin","szwp_08","szwp_08n","8","n","79645.6","228848.1",2024-06-03,"szwp_08n_20240603","VJ"
"Zwin","szwp_08","szwp_08n","8","n","79645.6","228848.1",2024-08-21,"szwp_08n_20240821","NJ"
"Zwin","szwp_08","szwp_08o","8","o","79647.6","228846.1",2024-06-03,"szwp_08o_20240603","VJ"
"Zwin","szwp_08","szwp_08o","8","o","79647.6","228846.1",2024-08-21,"szwp_08o_20240821","NJ"
"Zwin","szwp_08","szwp_08w","8","w","79643.6","228846.1",2024-06-03,"szwp_08w_20240603","VJ"
"Zwin","szwp_08","szwp_08w","8","w","79643.6","228846.1",2024-08-21,"szwp_08w_20240821","NJ"
"Zwin","szwp_08","szwp_08z","8","z","79645.6","228844.1",2024-06-03,"szwp_08z_20240603","VJ"
"Zwin","szwp_08","szwp_08z","8","z","79645.6","228844.1",2024-08-21,"szwp_08z_20240821","NJ"
"Zwin","szwp_09","szwp_09c","9","c","79229.6","228622.1",2025-06-06,"szwp_09c_20250606","VJ"
"Zwin","szwp_09","szwp_09c","9","c","79229.6","228622.1",2025-08-21,"szwp_09c_20250821","NJ"
"Zwin","szwp_09","szwp_09n","9","n","79229.6","228624.1",2025-06-06,"szwp_09n_20250606","VJ"
"Zwin","szwp_09","szwp_09n","9","n","79229.6","228624.1",2025-08-21,"szwp_09n_20250821","NJ"
"Zwin","szwp_09","szwp_09o","9","o","79231.6","228622.1",2025-06-06,"szwp_09o_20250606","VJ"
"Zwin","szwp_09","szwp_09o","9","o","79231.6","228622.1",2025-08-21,"szwp_09o_20250821","NJ"
"Zwin","szwp_09","szwp_09w","9","w","79227.6","228622.1",2025-06-06,"szwp_09w_20250606","VJ"
"Zwin","szwp_09","szwp_09w","9","w","79227.6","228622.1",2025-08-21,"szwp_09w_20250821","NJ"
"Zwin","szwp_09","szwp_09z","9","z","79229.6","228620.1",2025-06-06,"szwp_09z_20250606","VJ"
"Zwin","szwp_09","szwp_09z","9","z","79229.6","228620.1",2025-08-21,"szwp_09z_20250821","NJ"
"Zwin","szwp_10","szwp_10c","10","c","80125.6","228334.1",2024-06-03,"szwp_10c_20240603","VJ"
"Zwin","szwp_10","szwp_10c","10","c","80125.6","228334.1",2024-08-21,"szwp_10c_20240821","NJ"
"Zwin","szwp_10","szwp_10n","10","n","80125.6","228336.1",2024-06-03,"szwp_10n_20240603","VJ"
"Zwin","szwp_10","szwp_10n","10","n","80125.6","228336.1",2024-08-21,"szwp_10n_20240821","NJ"
"Zwin","szwp_10","szwp_10o","10","o","80127.6","228334.1",2024-06-03,"szwp_10o_20240603","VJ"
"Zwin","szwp_10","szwp_10o","10","o","80127.6","228334.1",2024-08-21,"szwp_10o_20240821","NJ"
"Zwin","szwp_10","szwp_10w","10","w","80123.6","228334.1",2024-06-03,"szwp_10w_20240603","VJ"
"Zwin","szwp_10","szwp_10w","10","w","80123.6","228334.1",2024-08-21,"szwp_10w_20240821","NJ"
"Zwin","szwp_10","szwp_10z","10","z","80125.6","228332.1",2024-06-03,"szwp_10z_20240603","VJ"
"Zwin","szwp_10","szwp_10z","10","z","80125.6","228332.1",2024-08-21,"szwp_10z_20240821","NJ"
"Zwin","szwp_11","szwp_11c","11","c","79101.6","228654.1",2024-06-03,"szwp_11c_20240603","VJ"
"Zwin","szwp_11","szwp_11c","11","c","79101.6","228654.1",2024-08-21,"szwp_11c_20240821","NJ"
"Zwin","szwp_11","szwp_11n","11","n","79101.6","228656.1",2024-06-03,"szwp_11n_20240603","VJ"
"Zwin","szwp_11","szwp_11n","11","n","79101.6","228656.1",2024-08-21,"szwp_11n_20240821","NJ"
"Zwin","szwp_11","szwp_11o","11","o","79103.6","228654.1",2024-06-03,"szwp_11o_20240603","VJ"
"Zwin","szwp_11","szwp_11o","11","o","79103.6","228654.1",2024-08-21,"szwp_11o_20240821","NJ"
"Zwin","szwp_11","szwp_11w","11","w","79099.6","228654.1",2024-06-03,"szwp_11w_20240603","VJ"
"Zwin","szwp_11","szwp_11w","11","w","79099.6","228654.1",2024-08-21,"szwp_11w_20240821","NJ"
"Zwin","szwp_11","szwp_11z","11","z","79101.6","228652.1",2024-06-03,"szwp_11z_20240603","VJ"
"Zwin","szwp_11","szwp_11z","11","z","79101.6","228652.1",2024-08-21,"szwp_11z_20240821","NJ"
"Zwin","szwp_12","szwp_12c","12","c","79165.6","228718.1",2024-06-03,"szwp_12c_20240603","VJ"
"Zwin","szwp_12","szwp_12c","12","c","79165.6","228718.1",2024-08-21,"szwp_12c_20240821","NJ"
"Zwin","szwp_12","szwp_12n","12","n","79165.6","228720.1",2024-06-03,"szwp_12n_20240603","VJ"
"Zwin","szwp_12","szwp_12n","12","n","79165.6","228720.1",2024-08-21,"szwp_12n_20240821","NJ"
"Zwin","szwp_12","szwp_12o","12","o","79167.6","228718.1",2024-06-03,"szwp_12o_20240603","VJ"
"Zwin","szwp_12","szwp_12o","12","o","79167.6","228718.1",2024-08-21,"szwp_12o_20240821","NJ"
"Zwin","szwp_12","szwp_12w","12","w","79163.6","228718.1",2024-06-03,"szwp_12w_20240603","VJ"
"Zwin","szwp_12","szwp_12w","12","w","79163.6","228718.1",2024-08-21,"szwp_12w_20240821","NJ"
"Zwin","szwp_12","szwp_12z","12","z","79165.6","228716.1",2024-06-03,"szwp_12z_20240603","VJ"
"Zwin","szwp_12","szwp_12z","12","z","79165.6","228716.1",2024-08-21,"szwp_12z_20240821","NJ"
"Zwin","szwp_13","szwp_13c","13","c","80221.6","228078.1",2025-06-06,"szwp_13c_20250606","VJ"
"Zwin","szwp_13","szwp_13c","13","c","80221.6","228078.1",2025-08-21,"szwp_13c_20250821","NJ"
"Zwin","szwp_13","szwp_13n","13","n","80221.6","228080.1",2025-06-06,"szwp_13n_20250606","VJ"
"Zwin","szwp_13","szwp_13n","13","n","80221.6","228080.1",2025-08-21,"szwp_13n_20250821","NJ"
"Zwin","szwp_13","szwp_13o","13","o","80223.6","228078.1",2025-06-06,"szwp_13o_20250606","VJ"
"Zwin","szwp_13","szwp_13o","13","o","80223.6","228078.1",2025-08-21,"szwp_13o_20250821","NJ"
"Zwin","szwp_13","szwp_13w","13","w","80219.6","228078.1",2025-06-06,"szwp_13w_20250606","VJ"
"Zwin","szwp_13","szwp_13w","13","w","80219.6","228078.1",2025-08-21,"szwp_13w_20250821","NJ"
"Zwin","szwp_13","szwp_13z","13","z","80221.6","228076.1",2025-06-06,"szwp_13z_20250606","VJ"
"Zwin","szwp_13","szwp_13z","13","z","80221.6","228076.1",2025-08-21,"szwp_13z_20250821","NJ"
"Boelaremeersen","vbmp_01","vbmp_01c","01","c","115965.6","163950.1",2023-06-12,"vbmp_01c_20230612","VJ"
"Boelaremeersen","vbmp_01","vbmp_01c","01","c","115965.6","163950.1",2023-09-05,"vbmp_01c_20230905","NJ"
"Boelaremeersen","vbmp_01","vbmp_01n","01","n","115965.6","163952.1",2023-06-12,"vbmp_01n_20230612","VJ"
"Boelaremeersen","vbmp_01","vbmp_01n","01","n","115965.6","163952.1",2023-09-05,"vbmp_01n_20230905","NJ"
"Boelaremeersen","vbmp_01","vbmp_01o","01","o","115967.6","163950.1",2023-06-12,"vbmp_01o_20230612","VJ"
"Boelaremeersen","vbmp_01","vbmp_01o","01","o","115967.6","163950.1",2023-09-05,"vbmp_01o_20230905","NJ"
"Boelaremeersen","vbmp_01","vbmp_01w","01","w","115963.6","163950.1",2023-06-12,"vbmp_01w_20230612","VJ"
"Boelaremeersen","vbmp_01","vbmp_01w","01","w","115963.6","163950.1",2023-09-05,"vbmp_01w_20230905","NJ"
"Boelaremeersen","vbmp_01","vbmp_01z","01","z","115965.6","163948.1",2023-06-12,"vbmp_01z_20230612","VJ"
"Boelaremeersen","vbmp_01","vbmp_01z","01","z","115965.6","163948.1",2023-09-05,"vbmp_01z_20230905","NJ"
"Boelaremeersen","vbmp_02","vbmp_02c","02","c","115485.6","163726.1",2023-06-12,"vbmp_02c_20230612","VJ"
"Boelaremeersen","vbmp_02","vbmp_02c","02","c","115485.6","163726.1",2023-09-05,"vbmp_02c_20230905","NJ"
"Boelaremeersen","vbmp_02","vbmp_02n","02","n","115485.6","163728.1",2023-06-12,"vbmp_02n_20230612","VJ"
"Boelaremeersen","vbmp_02","vbmp_02n","02","n","115485.6","163728.1",2023-09-05,"vbmp_02n_20230905","NJ"
"Boelaremeersen","vbmp_02","vbmp_02o","02","o","115487.6","163726.1",2023-06-12,"vbmp_02o_20230612","VJ"
"Boelaremeersen","vbmp_02","vbmp_02o","02","o","115487.6","163726.1",2023-09-05,"vbmp_02o_20230905","NJ"
"Boelaremeersen","vbmp_02","vbmp_02w","02","w","115483.6","163726.1",2023-06-12,"vbmp_02w_20230612","VJ"
"Boelaremeersen","vbmp_02","vbmp_02w","02","w","115483.6","163726.1",2023-09-05,"vbmp_02w_20230905","NJ"
"Boelaremeersen","vbmp_02","vbmp_02z","02","z","115485.6","163724.1",2023-06-12,"vbmp_02z_20230612","VJ"
"Boelaremeersen","vbmp_02","vbmp_02z","02","z","115485.6","163724.1",2023-09-05,"vbmp_02z_20230905","NJ"
"Boelaremeersen","vbmp_03","vbmp_03c","03","c","115837.6","163918.1",2023-06-12,"vbmp_03c_20230612","VJ"
"Boelaremeersen","vbmp_03","vbmp_03c","03","c","115837.6","163918.1",2023-09-05,"vbmp_03c_20230905","NJ"
"Boelaremeersen","vbmp_03","vbmp_03n","03","n","115837.6","163920.1",2023-06-12,"vbmp_03n_20230612","VJ"
"Boelaremeersen","vbmp_03","vbmp_03n","03","n","115837.6","163920.1",2023-09-05,"vbmp_03n_20230905","NJ"
"Boelaremeersen","vbmp_03","vbmp_03o","03","o","115839.6","163918.1",2023-06-12,"vbmp_03o_20230612","VJ"
"Boelaremeersen","vbmp_03","vbmp_03o","03","o","115839.6","163918.1",2023-09-05,"vbmp_03o_20230905","NJ"
"Boelaremeersen","vbmp_03","vbmp_03w","03","w","115835.6","163918.1",2023-06-12,"vbmp_03w_20230612","VJ"
"Boelaremeersen","vbmp_03","vbmp_03w","03","w","115835.6","163918.1",2023-09-05,"vbmp_03w_20230905","NJ"
"Boelaremeersen","vbmp_03","vbmp_03z","03","z","115837.6","163916.1",2023-06-12,"vbmp_03z_20230612","VJ"
"Boelaremeersen","vbmp_03","vbmp_03z","03","z","115837.6","163916.1",2023-09-05,"vbmp_03z_20230905","NJ"
"Boelaremeersen","vbmp_04","vbmp_04c","04","c","115325.6","163918.1",2024-06-04,"vbmp_04c_20240604","VJ"
"Boelaremeersen","vbmp_04","vbmp_04c","04","c","115325.6","163918.1",2024-09-02,"vbmp_04c_20240902","NJ"
"Boelaremeersen","vbmp_04","vbmp_04n","04","n","115325.6","163920.1",2024-06-04,"vbmp_04n_20240604","VJ"
"Boelaremeersen","vbmp_04","vbmp_04n","04","n","115325.6","163920.1",2024-09-02,"vbmp_04n_20240902","NJ"
"Boelaremeersen","vbmp_04","vbmp_04o","04","o","115327.6","163918.1",2024-06-04,"vbmp_04o_20240604","VJ"
"Boelaremeersen","vbmp_04","vbmp_04o","04","o","115327.6","163918.1",2024-09-02,"vbmp_04o_20240902","NJ"
"Boelaremeersen","vbmp_04","vbmp_04w","04","w","115323.6","163918.1",2024-06-04,"vbmp_04w_20240604","VJ"
"Boelaremeersen","vbmp_04","vbmp_04w","04","w","115323.6","163918.1",2024-09-02,"vbmp_04w_20240902","NJ"
"Boelaremeersen","vbmp_04","vbmp_04z","04","z","115325.6","163916.1",2024-06-04,"vbmp_04z_20240604","VJ"
"Boelaremeersen","vbmp_04","vbmp_04z","04","z","115325.6","163916.1",2024-09-02,"vbmp_04z_20240902","NJ"
"Boelaremeersen","vbmp_05","vbmp_05c","05","c","115805.6","163854.1",2024-06-06,"vbmp_05c_20240606","VJ"
"Boelaremeersen","vbmp_05","vbmp_05c","05","c","115805.6","163854.1",2024-08-26,"vbmp_05c_20240826","NJ"
"Boelaremeersen","vbmp_05","vbmp_05n","05","n","115805.6","163856.1",2024-06-06,"vbmp_05n_20240606","VJ"
"Boelaremeersen","vbmp_05","vbmp_05n","05","n","115805.6","163856.1",2024-08-26,"vbmp_05n_20240826","NJ"
"Boelaremeersen","vbmp_05","vbmp_05o","05","o","115807.6","163854.1",2024-06-06,"vbmp_05o_20240606","VJ"
"Boelaremeersen","vbmp_05","vbmp_05o","05","o","115807.6","163854.1",2024-09-02,"vbmp_05o_20240902","NJ"
"Boelaremeersen","vbmp_05","vbmp_05w","05","w","115803.6","163854.1",2024-06-06,"vbmp_05w_20240606","VJ"
"Boelaremeersen","vbmp_05","vbmp_05w","05","w","115803.6","163854.1",2024-09-02,"vbmp_05w_20240902","NJ"
"Boelaremeersen","vbmp_05","vbmp_05z","05","z","115805.6","163852.1",2024-06-06,"vbmp_05z_20240606","VJ"
"Boelaremeersen","vbmp_05","vbmp_05z","05","z","115805.6","163852.1",2024-09-02,"vbmp_05z_20240902","NJ"
"Boelaremeersen","vbmp_06","vbmp_06c","06","c","115421.6","163854.1",2024-06-06,"vbmp_06c_20240606","VJ"
"Boelaremeersen","vbmp_06","vbmp_06c","06","c","115421.6","163854.1",2024-09-02,"vbmp_06c_20240902","NJ"
"Boelaremeersen","vbmp_06","vbmp_06n","06","n","115421.6","163856.1",2024-06-06,"vbmp_06n_20240606","VJ"
"Boelaremeersen","vbmp_06","vbmp_06n","06","n","115421.6","163856.1",2024-09-02,"vbmp_06n_20240902","NJ"
"Boelaremeersen","vbmp_06","vbmp_06o","06","o","115423.6","163854.1",2024-06-06,"vbmp_06o_20240606","VJ"
"Boelaremeersen","vbmp_06","vbmp_06o","06","o","115423.6","163854.1",2024-09-02,"vbmp_06o_20240902","NJ"
"Boelaremeersen","vbmp_06","vbmp_06w","06","w","115419.6","163854.1",2024-06-06,"vbmp_06w_20240606","VJ"
"Boelaremeersen","vbmp_06","vbmp_06w","06","w","115419.6","163854.1",2024-09-02,"vbmp_06w_20240902","NJ"
"Boelaremeersen","vbmp_06","vbmp_06z","06","z","115421.6","163852.1",2024-06-06,"vbmp_06z_20240606","VJ"
"Boelaremeersen","vbmp_06","vbmp_06z","06","z","115421.6","163852.1",2024-09-02,"vbmp_06z_20240902","NJ"
"Boelaremeersen","vbmp_07","vbmp_07c","07","c","115741.6","163822.1",2025-05-21,"vbmp_07c_20250521","VJ"
"Boelaremeersen","vbmp_07","vbmp_07c","07","c","115741.6","163822.1",2025-08-22,"vbmp_07c_20250822","NJ"
"Boelaremeersen","vbmp_07","vbmp_07n","07","n","115741.6","163824.1",2025-05-21,"vbmp_07n_20250521","VJ"
"Boelaremeersen","vbmp_07","vbmp_07n","07","n","115741.6","163824.1",2025-08-22,"vbmp_07n_20250822","NJ"
"Boelaremeersen","vbmp_07","vbmp_07o","07","o","115743.6","163822.1",2025-05-21,"vbmp_07o_20250521","VJ"
"Boelaremeersen","vbmp_07","vbmp_07o","07","o","115743.6","163822.1",2025-08-22,"vbmp_07o_20250822","NJ"
"Boelaremeersen","vbmp_07","vbmp_07w","07","w","115739.6","163822.1",2025-05-21,"vbmp_07w_20250521","VJ"
"Boelaremeersen","vbmp_07","vbmp_07w","07","w","115739.6","163822.1",2025-08-22,"vbmp_07w_20250822","NJ"
"Boelaremeersen","vbmp_07","vbmp_07z","07","z","115741.6","163820.1",2025-05-21,"vbmp_07z_20250521","VJ"
"Boelaremeersen","vbmp_07","vbmp_07z","07","z","115741.6","163820.1",2025-08-22,"vbmp_07z_20250822","NJ"
"Boelaremeersen","vbmp_08","vbmp_08c","08","c","115581.6","163822.1",2025-05-21,"vbmp_08c_20250521","VJ"
"Boelaremeersen","vbmp_08","vbmp_08c","08","c","115581.6","163822.1",2025-08-22,"vbmp_08c_20250822","NJ"
"Boelaremeersen","vbmp_08","vbmp_08n","08","n","115581.6","163824.1",2025-05-21,"vbmp_08n_20250521","VJ"
"Boelaremeersen","vbmp_08","vbmp_08n","08","n","115581.6","163824.1",2025-08-22,"vbmp_08n_20250822","NJ"
"Boelaremeersen","vbmp_08","vbmp_08o","08","o","115583.6","163822.1",2025-05-21,"vbmp_08o_20250521","VJ"
"Boelaremeersen","vbmp_08","vbmp_08o","08","o","115583.6","163822.1",2025-08-22,"vbmp_08o_20250822","NJ"
"Boelaremeersen","vbmp_08","vbmp_08w","08","w","115579.6","163822.1",2025-05-21,"vbmp_08w_20250521","VJ"
"Boelaremeersen","vbmp_08","vbmp_08w","08","w","115579.6","163822.1",2025-08-22,"vbmp_08w_20250822","NJ"
"Boelaremeersen","vbmp_08","vbmp_08z","08","z","115581.6","163820.1",2025-05-21,"vbmp_08z_20250521","VJ"
"Boelaremeersen","vbmp_08","vbmp_08z","08","z","115581.6","163820.1",2025-08-22,"vbmp_08z_20250822","NJ"
"Boelaremeersen","vbmp_09","vbmp_09c","09","c","115421.6","163630.1",2025-05-21,"vbmp_09c_20250521","VJ"
"Boelaremeersen","vbmp_09","vbmp_09c","09","c","115421.6","163630.1",2025-08-22,"vbmp_09c_20250822","NJ"
"Boelaremeersen","vbmp_09","vbmp_09n","09","n","115421.6","163632.1",2025-05-21,"vbmp_09n_20250521","VJ"
"Boelaremeersen","vbmp_09","vbmp_09n","09","n","115421.6","163632.1",2025-08-22,"vbmp_09n_20250822","NJ"
"Boelaremeersen","vbmp_09","vbmp_09o","09","o","115423.6","163630.1",2025-05-21,"vbmp_09o_20250521","VJ"
"Boelaremeersen","vbmp_09","vbmp_09o","09","o","115423.6","163630.1",2025-08-22,"vbmp_09o_20250822","NJ"
"Boelaremeersen","vbmp_09","vbmp_09w","09","w","115419.6","163630.1",2025-05-21,"vbmp_09w_20250521","VJ"
"Boelaremeersen","vbmp_09","vbmp_09w","09","w","115419.6","163630.1",2025-08-22,"vbmp_09w_20250822","NJ"
"Boelaremeersen","vbmp_09","vbmp_09z","09","z","115421.6","163628.1",2025-05-21,"vbmp_09z_20250521","VJ"
"Boelaremeersen","vbmp_09","vbmp_09z","09","z","115421.6","163628.1",2025-08-22,"vbmp_09z_20250822","NJ"
"Boelaremeersen","vbmp_10","vbmp_10c","10","c","116445.6","164270.1",2024-06-04,"vbmp_10c_20240604","VJ"
"Boelaremeersen","vbmp_10","vbmp_10c","10","c","116445.6","164270.1",2024-09-02,"vbmp_10c_20240902","NJ"
"Boelaremeersen","vbmp_10","vbmp_10n","10","n","116445.6","164272.1",2024-06-04,"vbmp_10n_20240604","VJ"
"Boelaremeersen","vbmp_10","vbmp_10n","10","n","116445.6","164272.1",2024-08-26,"vbmp_10n_20240826","NJ"
"Boelaremeersen","vbmp_10","vbmp_10o","10","o","116447.6","164270.1",2024-06-04,"vbmp_10o_20240604","VJ"
"Boelaremeersen","vbmp_10","vbmp_10o","10","o","116447.6","164270.1",2024-08-26,"vbmp_10o_20240826","NJ"
"Boelaremeersen","vbmp_10","vbmp_10w","10","w","116443.6","164270.1",2024-06-04,"vbmp_10w_20240604","VJ"
"Boelaremeersen","vbmp_10","vbmp_10w","10","w","116443.6","164270.1",2024-08-26,"vbmp_10w_20240826","NJ"
"Boelaremeersen","vbmp_10","vbmp_10z","10","z","116445.6","164268.1",2024-06-04,"vbmp_10z_20240604","VJ"
"Boelaremeersen","vbmp_10","vbmp_10z","10","z","116445.6","164268.1",2024-08-26,"vbmp_10z_20240826","NJ"
"Boelaremeersen","vbmp_11","vbmp_11c","11","c","116317.6","164206.1",2025-05-21,"vbmp_11c_20250521","VJ"
"Boelaremeersen","vbmp_11","vbmp_11c","11","c","116317.6","164206.1",2025-08-22,"vbmp_11c_20250822","NJ"
"Boelaremeersen","vbmp_11","vbmp_11n","11","n","116317.6","164208.1",2025-05-21,"vbmp_11n_20250521","VJ"
"Boelaremeersen","vbmp_11","vbmp_11n","11","n","116317.6","164208.1",2025-08-22,"vbmp_11n_20250822","NJ"
"Boelaremeersen","vbmp_11","vbmp_11o","11","o","116319.6","164206.1",2025-05-21,"vbmp_11o_20250521","VJ"
"Boelaremeersen","vbmp_11","vbmp_11o","11","o","116319.6","164206.1",2025-08-22,"vbmp_11o_20250822","NJ"
"Boelaremeersen","vbmp_11","vbmp_11w","11","w","116315.6","164206.1",2025-05-21,"vbmp_11w_20250521","VJ"
"Boelaremeersen","vbmp_11","vbmp_11w","11","w","116315.6","164206.1",2025-08-22,"vbmp_11w_20250822","NJ"
"Boelaremeersen","vbmp_11","vbmp_11z","11","z","116317.6","164204.1",2025-05-21,"vbmp_11z_20250521","VJ"
"Boelaremeersen","vbmp_11","vbmp_11z","11","z","116317.6","164204.1",2025-08-22,"vbmp_11z_20250822","NJ"
"Demerbroeken","vdbp_01","vdbp_01c","1","c","192349.6","189998.1",2024-07-25,"vdbp_01c_20240725","VJ"
"Demerbroeken","vdbp_01","vdbp_01c","1","c","192349.6","189998.1",2025-08-27,"vdbp_01c_20250827","NJ"
"Demerbroeken","vdbp_01","vdbp_01n","1","n","192349.6","190000.1",2024-07-25,"vdbp_01n_20240725","VJ"
"Demerbroeken","vdbp_01","vdbp_01n","1","n","192349.6","190000.1",2025-08-27,"vdbp_01n_20250827","NJ"
"Demerbroeken","vdbp_01","vdbp_01o","1","o","192351.6","189998.1",2024-07-25,"vdbp_01o_20240725","VJ"
"Demerbroeken","vdbp_01","vdbp_01o","1","o","192351.6","189998.1",2025-08-27,"vdbp_01o_20250827","NJ"
"Demerbroeken","vdbp_01","vdbp_01w","1","w","192347.6","189998.1",2024-07-25,"vdbp_01w_20240725","VJ"
"Demerbroeken","vdbp_01","vdbp_01w","1","w","192347.6","189998.1",2025-08-27,"vdbp_01w_20250827","NJ"
"Demerbroeken","vdbp_01","vdbp_01z","1","z","192349.6","189996.1",2024-07-25,"vdbp_01z_20240725","VJ"
"Demerbroeken","vdbp_01","vdbp_01z","1","z","192349.6","189996.1",2025-08-27,"vdbp_01z_20250827","NJ"
"Demerbroeken","vdbp_02","vdbp_02c","2","c","192733.6","189902.1",2024-07-25,"vdbp_02c_20240725","VJ"
"Demerbroeken","vdbp_02","vdbp_02c","2","c","192733.6","189902.1",2025-08-27,"vdbp_02c_20250827","NJ"
"Demerbroeken","vdbp_02","vdbp_02n","2","n","192733.6","189904.1",2024-07-25,"vdbp_02n_20240725","VJ"
"Demerbroeken","vdbp_02","vdbp_02n","2","n","192733.6","189904.1",2025-08-27,"vdbp_02n_20250827","NJ"
"Demerbroeken","vdbp_02","vdbp_02o","2","o","192735.6","189902.1",2024-07-25,"vdbp_02o_20240725","VJ"
